"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9021",117.120558057321,3.47380581646863,0.850834296020698,4.08282298059142,4.44919136813449e-05,0.00570322773518154
"8736",347.346408537794,1.38345448177626,0.333346237301784,4.15020278307144,3.32180852313686e-05,0.00455062410352779
"729950",41.6814762644765,7.33105864043461,1.79537580099471,4.08330035214516,4.44005760462871e-05,0.00570322773518154
"388514",133.433316733757,4.64340093679403,1.05766901024056,4.3902212240651,1.13235400943175e-05,0.00186433257369379
"25789",113.725438116092,1.72972706172016,0.495660699018557,3.48974018949887,0.000483490353135023,0.0382234267725159
"26051",54.6623607491016,3.84399172301047,0.814238703474222,4.72096414308088,2.34729320501257e-06,0.00047868777110404
"4773",213.97854571899,1.5936867283864,0.379470464825824,4.1997648726572,2.67192299762298e-05,0.00383602640922735
"57167",178.844467867897,1.61633043367689,0.456030360751528,3.54434829955886,0.000393584926666989,0.0333173353488952
"64092",35.1582323042809,4.69441238177317,1.14321294849516,4.10633240985639,4.01990875499096e-05,0.00526578704504144
"51807",63.4161663930951,2.29205531419331,0.670933931942278,3.41621612065151,0.000634978304886516,0.047679165939303
"28817",60.8133733024114,6.86082542167756,1.76527735893792,3.88654246707463,0.000101682144938095,0.0111267547137747
"284889",734.870283752337,2.23988299516653,0.478151708053803,4.68446093036751,2.80697700520649e-06,0.000547543579732997
"4282",734.347768596711,2.24244613726121,0.478388362648834,4.68750143679247,2.76560760257769e-06,0.000547543579732997
"23544",1843.58250654076,0.898012295925075,0.193017999146806,4.65247956094533,3.27967255173033e-06,0.000606773233127346
"4478",837.971972894228,1.41003093636384,0.276500597616406,5.09955836811608,3.40446877248825e-07,0.000105338959639783
"6736",38.4258075380223,8.65309085135453,1.69946381992857,5.09165935154668,3.5494338171042e-07,0.000107692377552543
"6192",1653.32307418144,6.92177968001298,0.294950391169698,23.4676063746278,8.73979636735013e-122,5.22814618694885e-118
"7544",168.842909807819,7.00223001762581,0.784942823848484,8.92068798501104,4.63400439104751e-19,6.39706483090297e-16
"112268311",96.0330533845553,6.93116151094107,1.00115659505396,6.92315422500661,4.41696435781197e-12,3.44638445066494e-09
"64595",275.219868030843,7.23403880753619,0.65154818552184,11.1028454507049,1.2151256644435e-28,1.98242228855482e-25
"8287",632.96081309002,6.52021752076723,0.430346034661415,15.1511039851852,7.45044911930691e-52,1.67132199868852e-48
"8653",757.793105270098,6.85666560677358,0.381728162367716,17.9621685867877,3.85450114630716e-72,1.72932193929071e-68
"7404",376.211340886927,7.03190837087881,0.536555374046166,13.1056526707601,3.05621718446999e-39,6.09409706583315e-36
"9087",21.8714007471402,6.39412189328902,1.8100527963559,3.53256098726073,0.000411555286283353,0.0345129493815002
"22829",115.647907726856,7.20218194241572,0.983518948715388,7.32287054745897,2.42721925414486e-13,2.29257245973072e-10
"83869",36.9739748192263,6.10354504891353,1.3658357423462,4.46872552802653,7.86870207428894e-06,0.00134207879139199
"105377223",44.5200245421373,6.38010367764006,1.30380537995179,4.89344788397481,9.90845616610003e-07,0.000253664221495487
"246126",165.795170262938,7.72648735301985,0.947648876812082,8.15332296811449,3.54058405200525e-16,4.13990165409876e-13
"8284",778.577750385792,7.37227832413697,0.426385220722522,17.2901825997731,5.5775317314336e-67,2.00188768904615e-63
"105377224",29.0642002565269,8.25042814176819,1.76498582355432,4.67450108191436,2.9466908257009e-06,0.000560595270085421
"246119",19.1627674074508,7.64943273227658,1.91233853757047,4.00004109209387,6.33314858417159e-05,0.00778456743092763
"9086",571.177772773859,7.19157053397347,0.464793052849524,15.4726291408269,5.30935564182597e-54,1.3611670906887e-50
