"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"58528",1463.88303261847,-0.833268513048577,0.234378575010819,-3.55522475981482,0.00037765611142418,0.0327411428773833
"100422737",21.792962681803,-7.96837025457176,2.3193149748018,-3.43565679571086,0.00059111929296565,0.0451413907726024
"100133941",1790.63949737335,-0.866639826697273,0.220318461445248,-3.93357788091056,8.36907051564802e-05,0.00951819178862693
"117247",131.921951328377,-2.58765924795141,0.578033238670467,-4.47666167762823,7.58192554544592e-06,0.00130831957537089
"5325",2801.22481391811,-0.748518811053474,0.207526307779363,-3.60686227718792,0.000309922048664795,0.0278093054266921
"51660",759.238937689835,-0.836843405193977,0.245868463194436,-3.4036223854061,0.000664986154091114,0.0491104589354697
"25928",44.4270238210735,-6.55018336707913,1.40598272525002,-4.65879363198743,3.18067866168326e-06,0.000594588117318414
"4189",2523.16714333681,-0.971264012773805,0.189166664823566,-5.13443535984362,2.8299233342468e-07,9.0688935993559e-05
"1080",186.201426731621,-2.22061421254623,0.625414254300436,-3.55062935850434,0.000384311220875373,0.0329992783245428
"1358",8770.4320796696,-5.13685962170285,0.971611528869819,-5.28694799214462,1.2437398155074e-07,4.1333619868696e-05
"1357",21905.8741670943,-5.25467603014527,1.12413821572381,-4.67440387369262,2.94808676321774e-06,0.000560595270085421
"5644",106894.16766415,-5.18596847382098,1.184923113495,-4.37662867299857,1.20529050311986e-05,0.00194866156477379
"5645",29595.5581689065,-5.30652330269825,1.08956343453615,-4.87032065733498,1.11417288561517e-06,0.000273903378154107
"9601",1009.46352066963,-0.888861040475137,0.233484840660036,-3.80693255271915,0.000140701097602583,0.0147662099273448
"1672",37.3511848324766,-5.26578507195256,1.19998675067747,-4.38820267722098,1.14291243642112e-05,0.00186460968945577
"137970",836.4854541836,-2.05250581059128,0.319715848417119,-6.4197812549895,1.36470299852874e-10,8.74677143271315e-08
"101929550",559.567935744271,-1.58426569291291,0.335906103481559,-4.71639448194751,2.40060776865535e-06,0.000484059629396504
"157506",196.549366116036,-1.81910178131923,0.40894815580058,-4.44824546954627,8.65745591335875e-06,0.00145202526935641
"203111",731.299891301293,-1.13018880845886,0.311518828009456,-3.62799518629594,0.000285630585183966,0.0257584245312133
"3309",9095.73517343251,-1.23741032445671,0.197248053481704,-6.27337153708078,3.53312450169368e-10,2.11351507691316e-07
