"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9636",27.2772332394221,0.485459574285963,0.989546830910598,0.490587771211631,0.62371803729591,0.999768645777355
"375790",13.2002571974174,-0.633287771729199,1.62618438342999,-0.389431714006165,0.696956815604919,0.999768645777355
"100288175",4.45103260969798,0.788107361557455,2.25894194543721,0.348883406742407,0.727176842923425,NA
"112267874",3.09315084699192,-1.20406811079708,2.60342477813737,-0.462493912214561,0.643727166991729,NA
"105378948",7.54201454889264,-0.200382630596307,1.78908493976538,-0.112002860312817,0.910821138641556,NA
"54991",5.30744131312906,2.03715186539656,2.04511203966862,0.996107707491001,0.319197815372731,NA
"100506376",14.9876156819111,3.82883400772562,1.63714408815198,2.33872756554229,0.0193495375809847,0.387552233737
"254173",3.04115318802791,4.99430483930635,3.44258911819126,1.45074090106064,0.146852021669757,NA
"51150",128.796450003618,0.352611608755488,0.488685954306566,0.721550528817295,0.470570864125398,0.999768645777355
"126792",60.9712469472269,0.27988868620502,0.706660300755779,0.396072463538247,0.692051571638207,0.999768645777355
"118424",71.4160276358206,0.955844578668912,0.699646763780573,1.36618166216329,0.171881951759821,0.875057813784025
"6339",11.0000062647586,1.40079563768014,1.68836550413851,0.8296755852015,0.406722228896302,0.998139332016304
"116983",64.2302580608364,0.873999966195722,0.752465242146456,1.16151539930613,0.245432364426407,0.938531688045236
"126789",38.2189241989579,0.738445744444147,0.807951566927857,0.913972785834183,0.360731145717431,0.995447776446473
"54973",155.919200946586,0.769433333295224,0.478354432471231,1.60850047802473,0.107725611593022,0.77677914684694
"80772",6.94725896705411,-0.364991323643763,2.35004655190303,-0.155312380236978,0.876575056028052,NA
"83756",5.12501881830608,1.19170423296596,2.02859448050563,0.587453157552182,0.556899401566946,NA
"1855",49.1832651054015,0.306737497192885,0.76099250998729,0.40307557980828,0.686892624776163,0.999768645777355
"54587",22.0645207595809,0.19862498876888,1.057526483771,0.187820344754497,0.851017486778669,0.999768645777355
"54998",205.239826165574,0.083994920457914,0.4086548712865,0.205539995628797,0.837150253090944,0.999768645777355
"81669",1179.95868749614,0.516629248204316,0.235711606243641,2.19178536194059,0.0283950085709396,0.457019572927429
"148413",277.255140471496,-0.299154353999067,0.338369542884287,-0.884105441196194,0.37663929621228,0.998139332016304
"55052",1518.95861494237,-0.356327294431189,0.237773805580113,-1.49859776842042,0.133978012008587,0.823696267045599
"107984868",104.009776577686,0.163082507452643,0.557390441751322,0.292582174427387,0.769841540561187,0.999768645777355
"441869",270.118578089207,0.558933166776682,0.429535501078878,1.3012502234921,0.193172819231902,0.894301367976016
"105378585",3.84959855846778,1.00263471662532,2.31470136183446,0.433159427456639,0.66489895198356,NA
"102724312",2.39406881754125,-3.20950966345943,4.01997512675424,-0.798390428363376,0.424643956042874,NA
